id,time_id,site_id,project_id,account_id,variance,budgeted_cost,actual_cost,created_at,created_by,date,day,day_name,month,year,site_name,region,latitude,longitude,project_name,project_manager,status,start_date,end_date,account_name,account_type,budget_category,cost
21,20250409,7,33,16,On Budget,49483,176713,2025-04-09 08:00:00,user_37,2025-04-09,9,Wednesday,4,2025,Site 7,North,53,-79,Project 33,Manager 2,Active,2024-02-07,2026-03-01,Account 16,OPEX,Hardware,77503
933,20250409,17,8,16,On Budget,144435,181814,2025-04-09 08:00:00,user_38,2025-04-09,9,Wednesday,4,2025,Site 17,East,57,-82,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 16,OPEX,Hardware,77503
851,20250410,3,16,16,On Budget,199428,177994,2025-04-10 08:00:00,user_10,2025-04-10,10,Thursday,4,2025,Site 3,North,83,99,Project 16,Manager 7,On Hold,2024-01-03,2026-02-09,Account 16,OPEX,Hardware,77503
289,20250411,2,9,17,Under,66384,195762,2025-04-11 08:00:00,user_41,2025-04-11,11,Friday,4,2025,Site 2,South,-33,-109,Project 9,Manager 8,Completed,2023-12-03,2025-06-29,Account 17,OPEX,Software,27772
751,20250411,19,43,17,Over,71966,48648,2025-04-11 08:00:00,user_37,2025-04-11,11,Friday,4,2025,Site 19,South,-16,-140,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 17,OPEX,Software,27772
797,20250412,11,17,17,On Budget,168379,96760,2025-04-12 08:00:00,user_79,2025-04-12,12,Saturday,4,2025,Site 11,South,-35,-8,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 17,OPEX,Software,27772
713,20250413,13,13,17,On Budget,135429,204732,2025-04-13 08:00:00,user_20,2025-04-13,13,Sunday,4,2025,Site 13,North,1,-4,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 17,OPEX,Software,27772
683,20250413,19,28,17,On Budget,172648,143928,2025-04-13 08:00:00,user_45,2025-04-13,13,Sunday,4,2025,Site 19,South,-16,-140,Project 28,Manager 9,Active,2023-12-07,2026-02-15,Account 17,OPEX,Software,27772
513,20250414,4,25,17,On Budget,85246,47783,2025-04-14 08:00:00,user_6,2025-04-14,14,Monday,4,2025,Site 4,North,61,36,Project 25,Manager 1,Active,2023-12-22,2026-02-16,Account 17,OPEX,Software,27772
240,20250415,11,31,17,Under,44043,162927,2025-04-15 08:00:00,user_18,2025-04-15,15,Tuesday,4,2025,Site 11,South,-35,-8,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 17,OPEX,Software,27772
853,20250415,16,30,17,Under,155461,196365,2025-04-15 08:00:00,user_54,2025-04-15,15,Tuesday,4,2025,Site 16,East,70,136,Project 30,Manager 10,Completed,2024-01-15,2026-01-04,Account 17,OPEX,Software,27772
846,20250416,6,30,17,Under,149716,121976,2025-04-16 08:00:00,user_46,2025-04-16,16,Wednesday,4,2025,Site 6,South,-31,78,Project 30,Manager 10,Completed,2024-01-15,2026-01-04,Account 17,OPEX,Software,27772
658,20250416,5,4,17,Under,130388,145759,2025-04-16 08:00:00,user_65,2025-04-16,16,Wednesday,4,2025,Site 5,North,-83,-133,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 17,OPEX,Software,27772
839,20250417,1,40,17,Under,38437,81118,2025-04-17 08:00:00,user_48,2025-04-17,17,Thursday,4,2025,Site 1,North,-84,-40,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 17,OPEX,Software,27772
59,20250418,19,49,17,On Budget,79186,30352,2025-04-18 08:00:00,user_38,2025-04-18,18,Friday,4,2025,Site 19,South,-16,-140,Project 49,Manager 9,Active,2023-12-24,2026-01-26,Account 17,OPEX,Software,27772
484,20250418,16,49,17,Under,19734,139074,2025-04-18 08:00:00,user_9,2025-04-18,18,Friday,4,2025,Site 16,East,70,136,Project 49,Manager 9,Active,2023-12-24,2026-01-26,Account 17,OPEX,Software,27772
1070,20250419,19,1,17,On Budget,52335,113161,2025-04-19 08:00:00,user_32,2025-04-19,19,Saturday,4,2025,Site 19,South,-16,-140,Project 1,Manager 5,Completed,2023-12-12,2026-02-18,Account 17,OPEX,Software,27772
710,20250420,6,5,17,Over,122803,81508,2025-04-20 08:00:00,user_70,2025-04-20,20,Sunday,4,2025,Site 6,South,-31,78,Project 5,Manager 5,On Hold,2023-12-13,2026-01-28,Account 17,OPEX,Software,27772
239,20250420,7,39,17,Under,136092,14552,2025-04-20 08:00:00,user_5,2025-04-20,20,Sunday,4,2025,Site 7,North,53,-79,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 17,OPEX,Software,27772
131,20250421,13,39,17,Under,123938,136527,2025-04-21 08:00:00,user_56,2025-04-21,21,Monday,4,2025,Site 13,North,1,-4,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 17,OPEX,Software,27772
343,20250422,13,35,17,On Budget,114655,146513,2025-04-22 08:00:00,user_47,2025-04-22,22,Tuesday,4,2025,Site 13,North,1,-4,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 17,OPEX,Software,27772
222,20250422,18,6,17,On Budget,49206,159139,2025-04-22 08:00:00,user_20,2025-04-22,22,Tuesday,4,2025,Site 18,North,-79,158,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 17,OPEX,Software,27772
347,20250423,17,48,17,On Budget,157179,184267,2025-04-23 08:00:00,user_29,2025-04-23,23,Wednesday,4,2025,Site 17,East,57,-82,Project 48,Manager 8,On Hold,2024-01-29,2026-02-22,Account 17,OPEX,Software,27772
811,20250423,3,29,17,Over,131527,135086,2025-04-23 08:00:00,user_25,2025-04-23,23,Wednesday,4,2025,Site 3,North,83,99,Project 29,Manager 9,Active,2023-12-29,2026-01-13,Account 17,OPEX,Software,27772
494,20250424,10,44,17,On Budget,109111,157219,2025-04-24 08:00:00,user_1,2025-04-24,24,Thursday,4,2025,Site 10,West,-3,-38,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 17,OPEX,Software,27772
271,20250425,13,44,17,On Budget,86521,184955,2025-04-25 08:00:00,user_82,2025-04-25,25,Friday,4,2025,Site 13,North,1,-4,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 17,OPEX,Software,27772
1079,20250425,4,24,17,Over,133351,120770,2025-04-25 08:00:00,user_61,2025-04-25,25,Friday,4,2025,Site 4,North,61,36,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 17,OPEX,Software,27772
302,20250426,9,24,17,Under,127160,29849,2025-04-26 08:00:00,user_98,2025-04-26,26,Saturday,4,2025,Site 9,East,-89,-99,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 17,OPEX,Software,27772
232,20250427,6,32,17,Under,135746,84882,2025-04-27 08:00:00,user_3,2025-04-27,27,Sunday,4,2025,Site 6,South,-31,78,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 17,OPEX,Software,27772
1082,20250427,5,32,17,On Budget,174666,141541,2025-04-27 08:00:00,user_38,2025-04-27,27,Sunday,4,2025,Site 5,North,-83,-133,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 17,OPEX,Software,27772
1085,20250428,17,7,17,Under,113270,28768,2025-04-28 08:00:00,user_85,2025-04-28,28,Monday,4,2025,Site 17,East,57,-82,Project 7,Manager 6,Completed,2023-12-31,2026-02-25,Account 17,OPEX,Software,27772
406,20250428,12,34,17,On Budget,72960,47768,2025-04-28 08:00:00,user_17,2025-04-28,28,Monday,4,2025,Site 12,North,-67,14,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 17,OPEX,Software,27772
775,20250429,2,16,17,On Budget,108707,196720,2025-04-29 08:00:00,user_72,2025-04-29,29,Tuesday,4,2025,Site 2,South,-33,-109,Project 16,Manager 7,On Hold,2024-01-03,2026-02-09,Account 17,OPEX,Software,27772
122,20250430,8,9,26,On Budget,58793,21985,2025-04-30 08:00:00,user_27,2025-04-30,30,Wednesday,4,2025,Site 8,West,-34,49,Project 9,Manager 8,Completed,2023-12-03,2025-06-29,Account 26,CAPEX,Software,72200
792,20250430,20,37,26,On Budget,51509,123364,2025-04-30 08:00:00,user_47,2025-04-30,30,Wednesday,4,2025,Site 20,South,-65,14,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 26,CAPEX,Software,72200
838,20250501,10,37,26,On Budget,84835,117961,2025-05-01 08:00:00,user_12,2025-05-01,1,Thursday,5,2025,Site 10,West,-3,-38,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 26,CAPEX,Software,72200
326,20250502,20,19,26,Over,191937,23269,2025-05-02 08:00:00,user_35,2025-05-02,2,Friday,5,2025,Site 20,South,-65,14,Project 19,Manager 5,Completed,2023-12-05,2026-01-21,Account 26,CAPEX,Software,72200
1047,20250502,19,21,26,Under,57078,26124,2025-05-02 08:00:00,user_48,2025-05-02,2,Friday,5,2025,Site 19,South,-16,-140,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 26,CAPEX,Software,72200
1075,20250503,10,21,26,Over,199982,22539,2025-05-03 08:00:00,user_78,2025-05-03,3,Saturday,5,2025,Site 10,West,-3,-38,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 26,CAPEX,Software,72200
327,20250504,13,46,26,On Budget,45442,197896,2025-05-04 08:00:00,user_41,2025-05-04,4,Sunday,5,2025,Site 13,North,1,-4,Project 46,Manager 8,Active,2024-01-12,2026-01-23,Account 26,CAPEX,Software,72200
593,20250504,6,43,26,On Budget,19257,200881,2025-05-04 08:00:00,user_60,2025-05-04,4,Sunday,5,2025,Site 6,South,-31,78,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 26,CAPEX,Software,72200
124,20250505,18,17,26,Over,33816,177292,2025-05-05 08:00:00,user_17,2025-05-05,5,Monday,5,2025,Site 18,North,-79,158,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 26,CAPEX,Software,72200
859,20250505,6,17,26,On Budget,66917,131118,2025-05-05 08:00:00,user_68,2025-05-05,5,Monday,5,2025,Site 6,South,-31,78,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 26,CAPEX,Software,72200
466,20250506,4,20,26,Under,128455,132213,2025-05-06 08:00:00,user_34,2025-05-06,6,Tuesday,5,2025,Site 4,North,61,36,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 26,CAPEX,Software,72200
895,20250507,14,22,26,On Budget,182837,109384,2025-05-07 08:00:00,user_16,2025-05-07,7,Wednesday,5,2025,Site 14,East,-79,55,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 26,CAPEX,Software,72200
1111,20250507,9,22,26,Under,17235,205875,2025-05-07 08:00:00,user_35,2025-05-07,7,Wednesday,5,2025,Site 9,East,-89,-99,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 26,CAPEX,Software,72200
533,20250508,19,31,26,On Budget,182836,118861,2025-05-08 08:00:00,user_79,2025-05-08,8,Thursday,5,2025,Site 19,South,-16,-140,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 26,CAPEX,Software,72200
110,20250509,9,31,26,Under,93792,34191,2025-05-09 08:00:00,user_10,2025-05-09,9,Friday,5,2025,Site 9,East,-89,-99,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 26,CAPEX,Software,72200
1106,20250509,12,31,26,Over,168012,58318,2025-05-09 08:00:00,user_89,2025-05-09,9,Friday,5,2025,Site 12,North,-67,14,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 26,CAPEX,Software,72200
805,20250510,11,30,26,Under,199664,18685,2025-05-10 08:00:00,user_39,2025-05-10,10,Saturday,5,2025,Site 11,South,-35,-8,Project 30,Manager 10,Completed,2024-01-15,2026-01-04,Account 26,CAPEX,Software,72200
748,20250511,11,45,26,Over,84984,121980,2025-05-11 08:00:00,user_3,2025-05-11,11,Sunday,5,2025,Site 11,South,-35,-8,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 26,CAPEX,Software,72200
1087,20250511,15,12,26,Over,108011,15864,2025-05-11 08:00:00,user_54,2025-05-11,11,Sunday,5,2025,Site 15,North,6,-140,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 26,CAPEX,Software,72200
1119,20250512,17,27,26,Over,41174,116413,2025-05-12 08:00:00,user_53,2025-05-12,12,Monday,5,2025,Site 17,East,57,-82,Project 27,Manager 2,Active,2023-12-12,2026-02-19,Account 26,CAPEX,Software,72200
379,20250512,12,5,26,On Budget,109258,61102,2025-05-12 08:00:00,user_28,2025-05-12,12,Monday,5,2025,Site 12,North,-67,14,Project 5,Manager 5,On Hold,2023-12-13,2026-01-28,Account 26,CAPEX,Software,72200
193,20250513,1,23,26,Over,95387,67209,2025-05-13 08:00:00,user_81,2025-05-13,13,Tuesday,5,2025,Site 1,North,-84,-40,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 26,CAPEX,Software,72200
502,20250514,9,47,26,On Budget,52990,182182,2025-05-14 08:00:00,user_84,2025-05-14,14,Wednesday,5,2025,Site 9,East,-89,-99,Project 47,Manager 5,Completed,2023-12-25,2025-12-17,Account 26,CAPEX,Software,72200
684,20250514,18,15,26,Over,120831,84705,2025-05-14 08:00:00,user_53,2025-05-14,14,Wednesday,5,2025,Site 18,North,-79,158,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 26,CAPEX,Software,72200
106,20250515,8,39,26,Under,62410,170885,2025-05-15 08:00:00,user_80,2025-05-15,15,Thursday,5,2025,Site 8,West,-34,49,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 26,CAPEX,Software,72200
758,20250516,17,18,26,Over,169047,71549,2025-05-16 08:00:00,user_4,2025-05-16,16,Friday,5,2025,Site 17,East,57,-82,Project 18,Manager 9,Completed,2023-12-15,2026-02-21,Account 26,CAPEX,Software,72200
366,20250516,19,2,26,Over,81569,12570,2025-05-16 08:00:00,user_29,2025-05-16,16,Friday,5,2025,Site 19,South,-16,-140,Project 2,Manager 6,Completed,2023-12-29,2026-01-30,Account 26,CAPEX,Software,72200
371,20250517,8,14,26,On Budget,159120,184652,2025-05-17 08:00:00,user_91,2025-05-17,17,Saturday,5,2025,Site 8,West,-34,49,Project 14,Manager 1,Active,2023-12-15,2026-01-10,Account 26,CAPEX,Software,72200
262,20250518,2,26,26,Under,53840,200346,2025-05-18 08:00:00,user_5,2025-05-18,18,Sunday,5,2025,Site 2,South,-33,-109,Project 26,Manager 4,Active,2023-12-17,2026-01-31,Account 26,CAPEX,Software,72200
635,20250518,8,29,26,On Budget,47413,30287,2025-05-18 08:00:00,user_66,2025-05-18,18,Sunday,5,2025,Site 8,West,-34,49,Project 29,Manager 9,Active,2023-12-29,2026-01-13,Account 26,CAPEX,Software,72200
934,20250519,20,24,26,On Budget,186724,21203,2025-05-19 08:00:00,user_59,2025-05-19,19,Monday,5,2025,Site 20,South,-65,14,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 26,CAPEX,Software,72200
528,20250519,10,24,26,On Budget,86974,115672,2025-05-19 08:00:00,user_13,2025-05-19,19,Monday,5,2025,Site 10,West,-3,-38,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 26,CAPEX,Software,72200
1078,20250520,10,32,26,Under,197908,85291,2025-05-20 08:00:00,user_17,2025-05-20,20,Tuesday,5,2025,Site 10,West,-3,-38,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 26,CAPEX,Software,72200
1113,20250521,4,7,26,On Budget,164817,209037,2025-05-21 08:00:00,user_72,2025-05-21,21,Wednesday,5,2025,Site 4,North,61,36,Project 7,Manager 6,Completed,2023-12-31,2026-02-25,Account 26,CAPEX,Software,72200
430,20250521,15,7,26,Over,36838,7134,2025-05-21 08:00:00,user_100,2025-05-21,21,Wednesday,5,2025,Site 15,North,6,-140,Project 7,Manager 6,Completed,2023-12-31,2026-02-25,Account 26,CAPEX,Software,72200
188,20250522,14,41,26,On Budget,124829,20464,2025-05-22 08:00:00,user_64,2025-05-22,22,Thursday,5,2025,Site 14,East,-79,55,Project 41,Manager 4,Active,2024-01-01,2026-02-05,Account 26,CAPEX,Software,72200
204,20250523,9,41,26,Over,24671,179946,2025-05-23 08:00:00,user_52,2025-05-23,23,Friday,5,2025,Site 9,East,-89,-99,Project 41,Manager 4,Active,2024-01-01,2026-02-05,Account 26,CAPEX,Software,72200
476,20250523,19,34,26,Under,34496,112643,2025-05-23 08:00:00,user_19,2025-05-23,23,Friday,5,2025,Site 19,South,-16,-140,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 26,CAPEX,Software,72200
199,20250524,9,8,26,Under,119544,108863,2025-05-24 08:00:00,user_50,2025-05-24,24,Saturday,5,2025,Site 9,East,-89,-99,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 26,CAPEX,Software,72200
1026,20250525,1,16,26,Under,126676,131240,2025-05-25 08:00:00,user_56,2025-05-25,25,Sunday,5,2025,Site 1,North,-84,-40,Project 16,Manager 7,On Hold,2024-01-03,2026-02-09,Account 26,CAPEX,Software,72200
392,20250525,4,38,24,Under,97152,116561,2025-05-25 08:00:00,user_18,2025-05-25,25,Sunday,5,2025,Site 4,North,61,36,Project 38,Manager 5,On Hold,2023-12-04,2025-09-17,Account 24,CAPEX,Software,10016
1100,20250526,17,38,24,On Budget,182908,131900,2025-05-26 08:00:00,user_92,2025-05-26,26,Monday,5,2025,Site 17,East,57,-82,Project 38,Manager 5,On Hold,2023-12-04,2025-09-17,Account 24,CAPEX,Software,10016
1022,20250526,14,37,24,On Budget,20697,140909,2025-05-26 08:00:00,user_47,2025-05-26,26,Monday,5,2025,Site 14,East,-79,55,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 24,CAPEX,Software,10016
412,20250527,18,46,24,On Budget,114935,62855,2025-05-27 08:00:00,user_32,2025-05-27,27,Tuesday,5,2025,Site 18,North,-79,158,Project 46,Manager 8,Active,2024-01-12,2026-01-23,Account 24,CAPEX,Software,10016
781,20250528,6,46,24,Over,28905,33927,2025-05-28 08:00:00,user_82,2025-05-28,28,Wednesday,5,2025,Site 6,South,-31,78,Project 46,Manager 8,Active,2024-01-12,2026-01-23,Account 24,CAPEX,Software,10016
720,20250528,17,3,24,Over,84666,24430,2025-05-28 08:00:00,user_67,2025-05-28,28,Wednesday,5,2025,Site 17,East,57,-82,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 24,CAPEX,Software,10016
734,20250529,10,3,24,On Budget,105020,24572,2025-05-29 08:00:00,user_99,2025-05-29,29,Thursday,5,2025,Site 10,West,-3,-38,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 24,CAPEX,Software,10016
117,20250530,12,43,24,On Budget,146608,113871,2025-05-30 08:00:00,user_96,2025-05-30,30,Friday,5,2025,Site 12,North,-67,14,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 24,CAPEX,Software,10016
489,20250530,6,17,24,On Budget,28695,78729,2025-05-30 08:00:00,user_50,2025-05-30,30,Friday,5,2025,Site 6,South,-31,78,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 24,CAPEX,Software,10016
416,20250531,19,20,24,On Budget,68591,125615,2025-05-31 08:00:00,user_76,2025-05-31,31,Saturday,5,2025,Site 19,South,-16,-140,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 24,CAPEX,Software,10016
511,20250601,18,13,24,Under,8690,88466,2025-06-01 08:00:00,user_25,2025-06-01,1,Sunday,6,2025,Site 18,North,-79,158,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 24,CAPEX,Software,10016
395,20250601,17,13,24,Under,82474,173389,2025-06-01 08:00:00,user_31,2025-06-01,1,Sunday,6,2025,Site 17,East,57,-82,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 24,CAPEX,Software,10016
920,20250602,2,31,24,On Budget,13813,115594,2025-06-02 08:00:00,user_51,2025-06-02,2,Monday,6,2025,Site 2,South,-33,-109,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 24,CAPEX,Software,10016
514,20250602,10,30,24,On Budget,161334,141394,2025-06-02 08:00:00,user_56,2025-06-02,2,Monday,6,2025,Site 10,West,-3,-38,Project 30,Manager 10,Completed,2024-01-15,2026-01-04,Account 24,CAPEX,Software,10016
322,20250603,5,45,24,Over,136279,199416,2025-06-03 08:00:00,user_7,2025-06-03,3,Tuesday,6,2025,Site 5,North,-83,-133,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 24,CAPEX,Software,10016
553,20250604,19,12,24,Over,32146,105556,2025-06-04 08:00:00,user_77,2025-06-04,4,Wednesday,6,2025,Site 19,South,-16,-140,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 24,CAPEX,Software,10016
984,20250604,18,1,24,Over,61102,136171,2025-06-04 08:00:00,user_47,2025-06-04,4,Wednesday,6,2025,Site 18,North,-79,158,Project 1,Manager 5,Completed,2023-12-12,2026-02-18,Account 24,CAPEX,Software,10016
918,20250605,9,1,24,Under,197984,68658,2025-06-05 08:00:00,user_42,2025-06-05,5,Thursday,6,2025,Site 9,East,-89,-99,Project 1,Manager 5,Completed,2023-12-12,2026-02-18,Account 24,CAPEX,Software,10016
947,20250606,5,1,24,On Budget,138014,90843,2025-06-06 08:00:00,user_91,2025-06-06,6,Friday,6,2025,Site 5,North,-83,-133,Project 1,Manager 5,Completed,2023-12-12,2026-02-18,Account 24,CAPEX,Software,10016
1127,20250606,13,47,24,On Budget,38031,140438,2025-06-06 08:00:00,user_37,2025-06-06,6,Friday,6,2025,Site 13,North,1,-4,Project 47,Manager 5,Completed,2023-12-25,2025-12-17,Account 24,CAPEX,Software,10016
96,20250607,10,15,24,Over,118763,29806,2025-06-07 08:00:00,user_91,2025-06-07,7,Saturday,6,2025,Site 10,West,-3,-38,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 24,CAPEX,Software,10016
1099,20250608,19,39,24,On Budget,81224,13703,2025-06-08 08:00:00,user_52,2025-06-08,8,Sunday,6,2025,Site 19,South,-16,-140,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 24,CAPEX,Software,10016
764,20250608,18,35,24,Over,53269,87256,2025-06-08 08:00:00,user_94,2025-06-08,8,Sunday,6,2025,Site 18,North,-79,158,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 24,CAPEX,Software,10016
567,20250609,19,35,24,On Budget,56503,207462,2025-06-09 08:00:00,user_38,2025-06-09,9,Monday,6,2025,Site 19,South,-16,-140,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 24,CAPEX,Software,10016
143,20250609,1,6,24,On Budget,61395,102617,2025-06-09 08:00:00,user_59,2025-06-09,9,Monday,6,2025,Site 1,North,-84,-40,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 24,CAPEX,Software,10016
388,20250610,13,6,24,Over,32053,86143,2025-06-10 08:00:00,user_39,2025-06-10,10,Tuesday,6,2025,Site 13,North,1,-4,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 24,CAPEX,Software,10016
340,20250611,18,2,24,Under,190694,58958,2025-06-11 08:00:00,user_38,2025-06-11,11,Wednesday,6,2025,Site 18,North,-79,158,Project 2,Manager 6,Completed,2023-12-29,2026-01-30,Account 24,CAPEX,Software,10016
419,20250611,13,48,24,Under,32249,57790,2025-06-11 08:00:00,user_31,2025-06-11,11,Wednesday,6,2025,Site 13,North,1,-4,Project 48,Manager 8,On Hold,2024-01-29,2026-02-22,Account 24,CAPEX,Software,10016
351,20250612,4,29,24,On Budget,123606,87600,2025-06-12 08:00:00,user_39,2025-06-12,12,Thursday,6,2025,Site 4,North,61,36,Project 29,Manager 9,Active,2023-12-29,2026-01-13,Account 24,CAPEX,Software,10016
111,20250613,8,44,24,On Budget,109179,150096,2025-06-13 08:00:00,user_12,2025-06-13,13,Friday,6,2025,Site 8,West,-34,49,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 24,CAPEX,Software,10016
177,20250613,12,44,24,Over,121444,164063,2025-06-13 08:00:00,user_97,2025-06-13,13,Friday,6,2025,Site 12,North,-67,14,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 24,CAPEX,Software,10016
108,20250614,19,24,24,Over,28627,81361,2025-06-14 08:00:00,user_96,2025-06-14,14,Saturday,6,2025,Site 19,South,-16,-140,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 24,CAPEX,Software,10016
653,20250615,7,32,24,Over,66567,196788,2025-06-15 08:00:00,user_34,2025-06-15,15,Sunday,6,2025,Site 7,North,53,-79,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 24,CAPEX,Software,10016
