equipment_usage_id,time_id,date,day,day_name,month,year,site_name,region,latitude,longitude,equipment_name,equipment_type,manufacture,model,capacity,purchase_date,operating_hours,downtime_hours,fuel_consumption,maintenance_cost,created_at,created_by
694,20250316,2025-03-16,16,Sunday,3,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,368,6,2068,720191,2025-03-16 08:00:00,IoT
695,20250317,2025-03-17,17,Monday,3,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,336,15,1462,771949,2025-03-17 08:00:00,IoT
696,20250318,2025-03-18,18,Tuesday,3,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,289,4,1464,550582,2025-03-18 08:00:00,IoT
697,20250318,2025-03-18,18,Tuesday,3,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,295,8,1455,549901,2025-03-18 08:00:00,IoT
698,20250319,2025-03-19,19,Wednesday,3,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,246,17,1464,586893,2025-03-19 08:00:00,IoT
699,20250319,2025-03-19,19,Wednesday,3,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,275,21,1556,459334,2025-03-19 08:00:00,IoT
700,20250320,2025-03-20,20,Thursday,3,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,257,17,1401,458412,2025-03-20 08:00:00,IoT
701,20250321,2025-03-21,21,Friday,3,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,307,11,1403,638384,2025-03-21 08:00:00,IoT
702,20250321,2025-03-21,21,Friday,3,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,320,6,2167,764772,2025-03-21 08:00:00,IoT
703,20250322,2025-03-22,22,Saturday,3,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,346,15,1843,974631,2025-03-22 08:00:00,IoT
704,20250323,2025-03-23,23,Sunday,3,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,260,4,1393,494269,2025-03-23 08:00:00,IoT
705,20250323,2025-03-23,23,Sunday,3,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,336,8,1676,634999,2025-03-23 08:00:00,IoT
706,20250324,2025-03-24,24,Monday,3,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,306,17,1478,662276,2025-03-24 08:00:00,IoT
707,20250325,2025-03-25,25,Tuesday,3,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,267,22,1533,706352,2025-03-25 08:00:00,IoT
708,20250325,2025-03-25,25,Tuesday,3,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,309,3,1527,761432,2025-03-25 08:00:00,IoT
709,20250326,2025-03-26,26,Wednesday,3,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,273,16,1650,849410,2025-03-26 08:00:00,IoT
710,20250326,2025-03-26,26,Wednesday,3,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,240,11,1325,581255,2025-03-26 08:00:00,IoT
711,20250327,2025-03-27,27,Thursday,3,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,266,4,1225,398454,2025-03-27 08:00:00,IoT
712,20250328,2025-03-28,28,Friday,3,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,289,5,1408,656469,2025-03-28 08:00:00,IoT
713,20250328,2025-03-28,28,Friday,3,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,281,24,1382,549097,2025-03-28 08:00:00,IoT
714,20250329,2025-03-29,29,Saturday,3,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,262,14,1433,546433,2025-03-29 08:00:00,IoT
715,20250330,2025-03-30,30,Sunday,3,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,329,15,1476,669251,2025-03-30 08:00:00,IoT
716,20250330,2025-03-30,30,Sunday,3,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,323,18,1581,434039,2025-03-30 08:00:00,IoT
717,20250331,2025-03-31,31,Monday,3,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,335,19,1968,976327,2025-03-31 08:00:00,IoT
718,20250401,2025-04-01,1,Tuesday,4,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,299,23,1514,657305,2025-04-01 08:00:00,IoT
719,20250401,2025-04-01,1,Tuesday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,316,13,1447,623899,2025-04-01 08:00:00,IoT
720,20250402,2025-04-02,2,Wednesday,4,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,285,18,1266,511032,2025-04-02 08:00:00,IoT
721,20250402,2025-04-02,2,Wednesday,4,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,363,10,2052,794323,2025-04-02 08:00:00,IoT
722,20250403,2025-04-03,3,Thursday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,260,23,1530,612575,2025-04-03 08:00:00,IoT
723,20250404,2025-04-04,4,Friday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,326,4,2115,917386,2025-04-04 08:00:00,IoT
724,20250404,2025-04-04,4,Friday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,267,25,1205,517934,2025-04-04 08:00:00,IoT
725,20250405,2025-04-05,5,Saturday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,299,13,1476,765651,2025-04-05 08:00:00,IoT
726,20250406,2025-04-06,6,Sunday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,323,21,1485,678971,2025-04-06 08:00:00,IoT
727,20250406,2025-04-06,6,Sunday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,272,18,1584,777176,2025-04-06 08:00:00,IoT
728,20250407,2025-04-07,7,Monday,4,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,321,23,1434,752442,2025-04-07 08:00:00,IoT
729,20250408,2025-04-08,8,Tuesday,4,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,329,12,1811,579371,2025-04-08 08:00:00,IoT
730,20250408,2025-04-08,8,Tuesday,4,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,340,9,2084,980958,2025-04-08 08:00:00,IoT
731,20250409,2025-04-09,9,Wednesday,4,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,351,11,1781,584714,2025-04-09 08:00:00,IoT
732,20250409,2025-04-09,9,Wednesday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,324,22,1873,637015,2025-04-09 08:00:00,IoT
733,20250410,2025-04-10,10,Thursday,4,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,254,25,1357,534881,2025-04-10 08:00:00,IoT
734,20250411,2025-04-11,11,Friday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,275,17,1554,524592,2025-04-11 08:00:00,IoT
735,20250411,2025-04-11,11,Friday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,293,14,1577,691757,2025-04-11 08:00:00,IoT
736,20250412,2025-04-12,12,Saturday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,318,3,1523,832665,2025-04-12 08:00:00,IoT
737,20250413,2025-04-13,13,Sunday,4,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,259,19,1297,439159,2025-04-13 08:00:00,IoT
738,20250413,2025-04-13,13,Sunday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,309,7,1525,870609,2025-04-13 08:00:00,IoT
739,20250414,2025-04-14,14,Monday,4,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,309,3,1499,773859,2025-04-14 08:00:00,IoT
740,20250415,2025-04-15,15,Tuesday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,311,6,1970,944777,2025-04-15 08:00:00,IoT
741,20250415,2025-04-15,15,Tuesday,4,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,339,9,1811,863652,2025-04-15 08:00:00,IoT
742,20250416,2025-04-16,16,Wednesday,4,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,278,17,1570,879065,2025-04-16 08:00:00,IoT
743,20250416,2025-04-16,16,Wednesday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,309,3,1680,693464,2025-04-16 08:00:00,IoT
744,20250417,2025-04-17,17,Thursday,4,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,253,20,1305,492220,2025-04-17 08:00:00,IoT
745,20250418,2025-04-18,18,Friday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,320,10,1680,748513,2025-04-18 08:00:00,IoT
746,20250418,2025-04-18,18,Friday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,339,4,1773,833418,2025-04-18 08:00:00,IoT
747,20250419,2025-04-19,19,Saturday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,327,4,1325,455536,2025-04-19 08:00:00,IoT
748,20250420,2025-04-20,20,Sunday,4,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,281,13,1528,586449,2025-04-20 08:00:00,IoT
749,20250420,2025-04-20,20,Sunday,4,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,368,7,1840,944158,2025-04-20 08:00:00,IoT
750,20250421,2025-04-21,21,Monday,4,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,276,23,1533,562734,2025-04-21 08:00:00,IoT
751,20250422,2025-04-22,22,Tuesday,4,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,284,11,1414,475351,2025-04-22 08:00:00,IoT
752,20250422,2025-04-22,22,Tuesday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,281,18,1469,570268,2025-04-22 08:00:00,IoT
753,20250423,2025-04-23,23,Wednesday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,277,8,1479,650951,2025-04-23 08:00:00,IoT
754,20250423,2025-04-23,23,Wednesday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,256,25,1460,376983,2025-04-23 08:00:00,IoT
755,20250424,2025-04-24,24,Thursday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,335,17,1636,708396,2025-04-24 08:00:00,IoT
756,20250425,2025-04-25,25,Friday,4,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,285,18,1424,687283,2025-04-25 08:00:00,IoT
757,20250425,2025-04-25,25,Friday,4,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,313,13,1820,778250,2025-04-25 08:00:00,IoT
758,20250426,2025-04-26,26,Saturday,4,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,271,25,1669,640839,2025-04-26 08:00:00,IoT
759,20250427,2025-04-27,27,Sunday,4,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,317,20,1552,742697,2025-04-27 08:00:00,IoT
760,20250427,2025-04-27,27,Sunday,4,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,279,6,1603,636494,2025-04-27 08:00:00,IoT
761,20250428,2025-04-28,28,Monday,4,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,290,9,1553,432234,2025-04-28 08:00:00,IoT
762,20250428,2025-04-28,28,Monday,4,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,240,17,1275,523246,2025-04-28 08:00:00,IoT
763,20250429,2025-04-29,29,Tuesday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,309,9,1595,634440,2025-04-29 08:00:00,IoT
764,20250430,2025-04-30,30,Wednesday,4,2025,Area Tambang C,Papua,-4.1234,138.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,336,14,1755,777922,2025-04-30 08:00:00,IoT
765,20250430,2025-04-30,30,Wednesday,4,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,319,12,1530,711915,2025-04-30 08:00:00,IoT
766,20250501,2025-05-01,1,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,246,14,1200,534380,2025-05-01 08:00:00,IoT
767,20250502,2025-05-02,2,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,295,13,1510,706710,2025-05-02 08:00:00,IoT
768,20250502,2025-05-02,2,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,294,24,1522,685799,2025-05-02 08:00:00,IoT
769,20250503,2025-05-03,3,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,272,16,1642,801638,2025-05-03 08:00:00,IoT
770,20250504,2025-05-04,4,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,316,23,1868,706083,2025-05-04 08:00:00,IoT
771,20250504,2025-05-04,4,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,362,5,2136,928974,2025-05-04 08:00:00,IoT
772,20250505,2025-05-05,5,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,325,8,1533,623191,2025-05-05 08:00:00,IoT
773,20250505,2025-05-05,5,Monday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,305,10,1530,601701,2025-05-05 08:00:00,IoT
774,20250506,2025-05-06,6,Tuesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,240,10,1495,480588,2025-05-06 08:00:00,IoT
775,20250507,2025-05-07,7,Wednesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,326,4,1879,742397,2025-05-07 08:00:00,IoT
776,20250507,2025-05-07,7,Wednesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,347,5,1857,952461,2025-05-07 08:00:00,IoT
777,20250508,2025-05-08,8,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,367,19,2184,846496,2025-05-08 08:00:00,IoT
778,20250509,2025-05-09,9,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,251,24,1325,473850,2025-05-09 08:00:00,IoT
779,20250509,2025-05-09,9,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,369,4,2096,863839,2025-05-09 08:00:00,IoT
780,20250510,2025-05-10,10,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,241,18,1440,469022,2025-05-10 08:00:00,IoT
781,20250511,2025-05-11,11,Sunday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,326,8,1780,704464,2025-05-11 08:00:00,IoT
782,20250511,2025-05-11,11,Sunday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,278,23,1488,418273,2025-05-11 08:00:00,IoT
783,20250512,2025-05-12,12,Monday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,296,22,1513,752962,2025-05-12 08:00:00,IoT
784,20250512,2025-05-12,12,Monday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,275,11,1364,665077,2025-05-12 08:00:00,IoT
785,20250513,2025-05-13,13,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,275,3,1340,574882,2025-05-13 08:00:00,IoT
786,20250514,2025-05-14,14,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,262,14,1277,522793,2025-05-14 08:00:00,IoT
787,20250514,2025-05-14,14,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,350,19,1720,804236,2025-05-14 08:00:00,IoT
788,20250515,2025-05-15,15,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,305,16,1674,630819,2025-05-15 08:00:00,IoT
789,20250516,2025-05-16,16,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,302,21,1612,687704,2025-05-16 08:00:00,IoT
790,20250516,2025-05-16,16,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,321,8,1467,560814,2025-05-16 08:00:00,IoT
791,20250517,2025-05-17,17,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,289,15,1543,679194,2025-05-17 08:00:00,IoT
792,20250518,2025-05-18,18,Sunday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,300,16,1434,476100,2025-05-18 08:00:00,IoT
793,20250518,2025-05-18,18,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,294,4,1461,678005,2025-05-18 08:00:00,IoT
794,20250519,2025-05-19,19,Monday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,345,11,2021,842915,2025-05-19 08:00:00,IoT
795,20250519,2025-05-19,19,Monday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,341,24,1899,755077,2025-05-19 08:00:00,IoT
796,20250520,2025-05-20,20,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,324,25,2066,876898,2025-05-20 08:00:00,IoT
797,20250521,2025-05-21,21,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,241,3,1204,568022,2025-05-21 08:00:00,IoT
798,20250521,2025-05-21,21,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,253,12,1428,442147,2025-05-21 08:00:00,IoT
799,20250522,2025-05-22,22,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,281,22,1558,548203,2025-05-22 08:00:00,IoT
800,20250523,2025-05-23,23,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,255,7,1261,372645,2025-05-23 08:00:00,IoT
801,20250523,2025-05-23,23,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,323,12,1856,796606,2025-05-23 08:00:00,IoT
802,20250524,2025-05-24,24,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,320,16,1516,644904,2025-05-24 08:00:00,IoT
803,20250525,2025-05-25,25,Sunday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,316,4,1682,588795,2025-05-25 08:00:00,IoT
804,20250525,2025-05-25,25,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,303,17,1732,688760,2025-05-25 08:00:00,IoT
805,20250526,2025-05-26,26,Monday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2022-01-12,299,18,1600,693555,2025-05-26 08:00:00,IoT
806,20250526,2025-05-26,26,Monday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2022-01-05,295,6,1311,510947,2025-05-26 08:00:00,IoT
807,20250527,2025-05-27,27,Tuesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2022-01-02,333,5,1852,718277,2025-05-27 08:00:00,IoT
808,20250528,2025-05-28,28,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,349,7,1828,559838,2025-05-28 08:00:00,IoT
809,20250528,2025-05-28,28,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2022-01-01,339,7,1409,704725,2025-05-28 08:00:00,IoT
810,20250529,2025-05-29,29,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,306,18,1301,670209,2025-05-29 08:00:00,IoT
811,20250530,2025-05-30,30,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,324,3,1335,683183,2025-05-30 08:00:00,IoT
812,20250530,2025-05-30,30,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,277,13,1590,680653,2025-05-30 08:00:00,IoT
813,20250531,2025-05-31,31,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-02,273,13,1346,591551,2025-05-31 08:00:00,IoT
814,20250601,2025-06-01,1,Sunday,6,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2022-01-03,341,4,1703,642598,2025-06-01 08:00:00,IoT
